PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NAME SOURCE,ACCESSION,SEQUENCE TYPE,SEQUENCE SOURCE,BRAZILIAN MAMMAL,AMAZ,MATL,CERR,CAAT,PANT,PAMP,MARI
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lionycteris,Lionycteris spurrelli,SBMZ,EF080372.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lionycteris,Lionycteris spurrelli,SBMZ,EF080373.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lionycteris,Lionycteris spurrelli,SBMZ,EF080374.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris thomasi,SBMZ,EF080377.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris thomasi,SBMZ,EF080378.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Hsunycteris,Hsunycteris thomasi,SBMZ,EF080379.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina inusitata,SBMZ,EF080412.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina inusitata,SBMZ,EF080413.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lonchorhina,Lonchorhina inusitata,SBMZ,EF080414.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma brasiliense,SBMZ,EF080416.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma brasiliense,SBMZ,EF080417.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma brasiliense,SBMZ,EF080418.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma carrikeri,SBMZ,EF080425.1,COI,GB,native,1,0,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma carrikeri,SBMZ,EF080426.1,COI,GB,native,1,0,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma carrikeri,SBMZ,EF080427.1,COI,GB,native,1,0,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma schulzi,SBMZ,EF080430.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma schulzi,SBMZ,EF080431.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma schulzi,SBMZ,EF080432.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma silvicolum,Wilson & Reeder,EF080433.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma silvicolum,Wilson & Reeder,EF080434.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Lophostoma,Lophostoma silvicolum,Wilson & Reeder,EF080435.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrophyllum,Macrophyllum macrophyllum,SBMZ,EF080438.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrophyllum,Macrophyllum macrophyllum,SBMZ,EF080439.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Macrophyllum,Macrophyllum macrophyllum,SBMZ,EF080440.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Mesophylla,Mesophylla macconnelli,SBMZ,EF080443.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Mesophylla,Mesophylla macconnelli,SBMZ,EF080444.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Mesophylla,Mesophylla macconnelli,SBMZ,EF080445.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris hirsuta,SBMZ,EF080447.1,COI,GB,native,1,1,0,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris hirsuta,SBMZ,EF080448.1,COI,GB,native,1,1,0,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Gardnerycteris,Gardnerycteris crenulatum,NCBI,EF080449.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Gardnerycteris,Gardnerycteris crenulatum,NCBI,EF080450.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Gardnerycteris,Gardnerycteris crenulatum,NCBI,EF080451.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis albescens,SBMZ,EF080484.1,COI,GB,native,1,1,1,1,1,1,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis albescens,SBMZ,EF080485.1,COI,GB,native,1,1,1,1,1,1,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Myotis,Myotis albescens,SBMZ,EF080486.1,COI,GB,native,1,1,1,1,1,1,0
Chordata,Mammalia,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,SBMZ,EF080529.1,COI,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,SBMZ,EF080530.1,COI,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,SBMZ,EF080531.1,COI,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Molossidae,Nyctinomops,Nyctinomops macrotis,SBMZ,EF080535.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Emballonuridae,Peropteryx,Peropteryx kappleri,SBMZ,EF080536.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,SBMZ,EF080546.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,SBMZ,EF080547.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus discolor,SBMZ,EF080548.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus elongatus,SBMZ,EF080551.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus elongatus,SBMZ,EF080552.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus elongatus,SBMZ,EF080553.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,SBMZ,EF080556.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Phyllostomus,Phyllostomus hastatus,SBMZ,EF080557.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus aurarius,SBMZ,EF080558.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus aurarius,SBMZ,EF080559.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus aurarius,SBMZ,EF080560.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus brachycephalus,SBMZ,EF080577.1,COI,GB,native,1,0,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Platyrrhinus,Platyrrhinus brachycephalus,SBMZ,EF080578.1,COI,GB,native,1,0,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus gymnonotus,SBMZ,EF080589.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus gymnonotus,SBMZ,EF080590.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus gymnonotus,SBMZ,EF080591.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,Wilson & Reeder,EF080592.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus parnellii,Wilson & Reeder,EF080593.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus personatus,SBMZ,EF080594.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus personatus,SBMZ,EF080595.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Mormoopidae,Pteronotus,Pteronotus personatus,SBMZ,EF080596.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,SBMZ,EF080598.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,SBMZ,EF080599.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Rhinophylla,Rhinophylla pumilio,SBMZ,EF080600.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx canescens,SBMZ,EF080679.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,SBMZ,EF080684.1,COI,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,SBMZ,EF080685.1,COI,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira lilium,SBMZ,EF080686.1,COI,GB,native,1,1,1,1,1,1,1
Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira tildae,SBMZ,EF080690.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira tildae,SBMZ,EF080691.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Sturnira,Sturnira tildae,SBMZ,EF080692.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera tricolor,SBMZ,EF080732.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Thyropteridae,Thyroptera,Thyroptera tricolor,SBMZ,EF080733.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia,Tonatia saurophila,Wilson & Reeder,EF080734.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia,Tonatia saurophila,Wilson & Reeder,EF080735.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Tonatia,Tonatia saurophila,Wilson & Reeder,EF080736.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris nicefori,IUCN,EF080784.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris nicefori,IUCN,EF080785.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris nicefori,IUCN,EF080786.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,SBMZ,EF080788.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,SBMZ,EF080789.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Uroderma,Uroderma bilobatum,SBMZ,EF080790.1,COI,GB,native,1,1,1,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa bidens,IUCN,EF080792.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa bidens,IUCN,EF080793.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa bidens,IUCN,EF080794.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa brocki,IUCN,EF080797.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa brocki,IUCN,EF080798.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa brocki,IUCN,EF080799.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa thyone,SBMZ,EF080802.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyressa,Vampyressa thyone,SBMZ,EF080803.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrodes,Vampyrodes caraccioli,SBMZ,EF080804.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrodes,Vampyrodes caraccioli,SBMZ,EF080805.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrodes,Vampyrodes caraccioli,SBMZ,EF080806.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrum,Vampyrum spectrum,SBMZ,EF080809.1,COI,GB,native,1,0,1,1,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Vampyrum,Vampyrum spectrum,SBMZ,EF080810.1,COI,GB,native,1,0,1,1,1,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Delphinus,Delphinus delphis,SBMZ,EF090638.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella coeruleoalba,SBMZ,EF090640.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella coeruleoalba,SBMZ,EF090641.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella coeruleoalba,SBMZ,EF090642.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella frontalis,SBMZ,EF090645.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Artiodactyla,Delphinidae,Stenella,Stenella frontalis,SBMZ,EF090646.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,da Rosa,EF186576.1,COI,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Rodentia,Muridae,Rattus,Rattus norvegicus,da Rosa,EF186577.1,COI,GB,exotic,1,1,1,0,0,0,0
Chordata,Mammalia,Carnivora,Mustelidae,Pteronura,Pteronura brasiliensis,SBMZ,EF491161.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Bolomys,Bolomys urichi,Wilson & Reeder,EU095420.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis imperfecta,SBMZ,EU095422.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,SBMZ,EU095423.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis marsupialis,SBMZ,EU095424.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa lepida,SBMZ,EU095427.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,SBMZ,EU095429.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops noctivagus,SBMZ,EU095431.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops parvidens,SBMZ,EU095432.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops pinheiroi,SBMZ,EU095433.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops pinheiroi,SBMZ,EU095434.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,SBMZ,EU095435.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa demerarae,SBMZ,EU095436.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa demerarae,SBMZ,EU095436.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa demerarae,SBMZ,EU095437.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis brevicaudata,SBMZ,EU095439.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis brevicaudata,SBMZ,EU095440.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Neacomys,Neacomys guianae,SBMZ,EU095443.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Neacomys,Neacomys guianae,SBMZ,EU095444.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Neacomys,Neacomys paracou,SBMZ,EU095445.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Neacomys,Neacomys spinosus,Wilson & Reeder,EU095446.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys auyantepui,SBMZ,EU095447.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys bicolor,SBMZ,EU095448.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys roberti,SBMZ,EU095450.1,COI,GB,native,1,0,1,0,1,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys roberti,SBMZ,EU095451.1,COI,GB,native,1,0,1,0,1,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys rutilus,SBMZ,EU095452.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys rutilus,SBMZ,EU095453.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oecomys,Oecomys rutilus,SBMZ,EU095454.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys fulvescens,Wilson & Reeder,EU095455.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys fulvescens,Wilson & Reeder,EU095456.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys fulvescens,Wilson & Reeder,EU095457.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys macconnelli,SBMZ,EU095464.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,SBMZ,EU095465.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys megacephalus,SBMZ,EU095466.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys perenensis,SBMZ,EU095468.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys perenensis,SBMZ,EU095469.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys yunganus,SBMZ,EU095472.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys yunganus,SBMZ,EU095473.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Hylaeamys,Hylaeamys yunganus,SBMZ,EU095474.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander andersoni,SBMZ,EU095476.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander andersoni,SBMZ,EU095477.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Philander,Philander opossum,SBMZ,EU095478.1,COI,GB,native,1,0,1,0,1,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys cuvieri,SBMZ,EU095479.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys hoplomyoides,Wilson & Reeder,EU095482.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys hoplomyoides,Wilson & Reeder,EU095483.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys hoplomyoides,Wilson & Reeder,EU095484.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys simonsi,SBMZ,EU095485.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys simonsi,SBMZ,EU095486.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,Proechimys quadruplicatus,SBMZ,EU095487.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,Rhipidomys leucodactylus,SBMZ,EU095488.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,Rhipidomys nitela,SBMZ,EU095489.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,Rhipidomys nitela,SBMZ,EU095490.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,Rhipidomys wetzeli,Wilson & Reeder,EU095492.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Rodentia,Cricetidae,Rhipidomys,Rhipidomys wetzeli,Wilson & Reeder,EU095493.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,SBMZ,EU096626.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,SBMZ,EU096627.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Carollia,Carollia brevicauda,SBMZ,EU096628.1,COI,GB,native,1,1,1,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Choeroniscus,Choeroniscus godmani,SBMZ,EU096698.1,COI,GB,native,1,0,1,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Didelphis,Didelphis imperfecta,SBMZ,EU096712.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus chiriquinus,Wilson & Reeder,EU096713.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,Eptesicus chiriquinus,Wilson & Reeder,EU096714.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Lasiurus,Lasiurus blossevillii,SBMZ,EU096752.1,COI,GB,native,1,1,1,1,0,1,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes egregius,NCBI,EU096753.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes egregius,NCBI,EU096753.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Chiroptera,Vespertilionidae,Aeorestes,Aeorestes egregius,NCBI,EU096754.1,COI,GB,native,0,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,SBMZ,EU096774.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,SBMZ,EU096775.1,COI,GB,native,1,1,1,1,1,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Marmosops,Marmosops parvidens,SBMZ,EU096776.1,COI,GB,native,1,0,0,0,0,0,0
Chordata,Mammalia,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,SBMZ,EU096777.1,COI,GB,native,1,1,1,0,1,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris hirsuta,SBMZ,EU096778.1,COI,GB,native,1,1,0,1,0,0,0
Chordata,Mammalia,Chiroptera,Phyllostomidae,Micronycteris,Micronycteris megalotis,SBMZ,EU096779.1,COI,GB,native,1,1,1,1,0,0,0
