ORDER,FAMILY,GENUS,SPECIES,NAME SOURCE,SYNONIM - GENUS,SYNONIM - SPECIES,SYNONIM SOURCE,Brazil,IUCN 2024-1,LOCOMOTION,AMAZ,MATL,CERR,CAAT,PANT,PAMP,MARI
Artiodactyla,Balaenidae,Eubalaena,Eubalaena australis,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera acutorostrata,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera bonaerensis,Abreu et al. 2023,NA,NA,NA,native,NT,Aq,no,no,no,no,no,no,no
Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera borealis,Abreu et al. 2023,NA,NA,NA,native,EN,Aq,no,no,no,no,no,no,no
Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera edeni,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera musculus,Abreu et al. 2023,NA,NA,NA,native,EN,Aq,no,no,no,no,no,no,no
Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera omurai,Abreu et al. 2023,Balaenoptera,Balaenoptera edeni,Wilson & Reeder,native,DD,Aq,no,no,no,no,no,no,yes
Artiodactyla,Balaenopteridae,Balaenoptera,Balaenoptera physalus,Abreu et al. 2023,Balaena,Balaena physalus,Wilson & Reeder,native,VU,Aq,no,no,no,no,no,no,no
Artiodactyla,Balaenopteridae,Megaptera,Megaptera novaeangliae,Abreu et al. 2023,Balaena,Balaena novaeangliae,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Cervidae,Blastocerus,Blastocerus dichotomus,Abreu et al. 2023,Cervus,Cervus dichotomus,IUCN,native,VU,Te,yes,yes,yes,no,yes,no,no
Artiodactyla,Cervidae,Mazama,Mazama americana,Abreu et al. 2023,Moschus,Moschus americanus,IUCN,native,DD,Te,yes,yes,yes,no,no,no,no
Artiodactyla,Cervidae,Mazama,Mazama jucunda,Abreu et al. 2023,Mazama,Mazama americana,Wilson & Reeder,native,DD,Te,no,yes,no,yes,yes,no,no
Artiodactyla,Cervidae,Mazama,Mazama nana,Abreu et al. 2023,Mazama,Mazama americana,Wilson & Reeder,native,VU,Te,no,yes,no,yes,yes,yes,yes
Artiodactyla,Cervidae,Mazama,Mazama rufa,Abreu et al. 2023,NA,NA,NA,native,?,Te,yes,yes,yes,yes,yes,no,no
Artiodactyla,Cervidae,Odocoileus,Odocoileus virginianus,Abreu et al. 2023,NA,NA,NA,native,LC,Te,yes,no,no,no,no,no,no
Artiodactyla,Cervidae,Ozotoceros,Ozotoceros bezoarticus,Abreu et al. 2023,Cervus,Cervus bezoarticus,IUCN,native,NT,Te,yes,yes,yes,yes,yes,yes,yes
Artiodactyla,Cervidae,Passalites,Passalites nemorivagus,Abreu et al. 2023,Mazama,Mazama nemorivaga,Wilson & Reeder,native,LC,Te,yes,yes,yes,no,no,no,no
Artiodactyla,Cervidae,Subulo,Subulo gouazoubira,Abreu et al. 2023,Mazama,Mazama gouazoubira,Wilson & Reeder,native,LC,Te,yes,yes,yes,yes,yes,yes,no
Artiodactyla,Delphinidae,Cephalorhynchus,Cephalorhynchus commersonii,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Delphinus,Delphinus delphis,Abreu et al. 2023,Delphinus,Delphinus bairdii,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Feresa,Feresa attenuata,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Globicephala,Globicephala macrorhynchus,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Globicephala,Globicephala melas,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Grampus,Grampus griseus,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Lagenodelphis,Lagenodelphis hosei,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Lagenorhynchus,Lagenorhynchus australis,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Lissodelphis,Lissodelphis peronii,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Orcinus,Orcinus orca,Abreu et al. 2023,Orcinus,Orcinus glacialis,IUCN,native,DD,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Peponocephala,Peponocephala electra,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Pseudorca,Pseudorca crassidens,Abreu et al. 2023,NA,NA,NA,native,NT,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Sotalia,Sotalia fluviatilis,Abreu et al. 2023,Steno,Steno tucuxi,IUCN,native,EN,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Sotalia,Sotalia guianensis,Abreu et al. 2023,NA,NA,NA,native,NT,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Stenella,Stenella attenuata,Abreu et al. 2023,Stenella,Stenella graffmani,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Stenella,Stenella clymene,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Stenella,Stenella coeruleoalba,Abreu et al. 2023,Stenella,Stenella styx,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Stenella,Stenella frontalis,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Stenella,Stenella longirostris,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Steno,Steno bredanensis,Abreu et al. 2023,Steno,Steno rostratus,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Tursiops,Tursiops gephyreus,Abreu et al. 2023,NA,NA,NA,native,?,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Tursiops,Tursiops truncatus,Abreu et al. 2023,Tursiops,Tursiops gephyreus,SBMZ,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Delphinidae,Tursiops,Tursiops truncatus,Abreu et al. 2023,Tursiops,Tursiops nuuanu,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Iniidae,Inia,Inia araguaiaensis,Abreu et al. 2023,NA,NA,NA,native,?,Aq,no,no,no,no,no,no,no
Artiodactyla,Iniidae,Inia,Inia boliviensis,Abreu et al. 2023,Inia,Inia geoffrensis,Wilson & Reeder,native,EN,Aq,no,no,no,no,no,no,yes
Artiodactyla,Iniidae,Inia,Inia geoffrensis,Abreu et al. 2023,Inia,Inia boliviensis,SBMZ,native,EN,Aq,yes,no,no,no,no,no,no
Artiodactyla,Kogiidae,Kogia,Kogia breviceps,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Kogiidae,Kogia,Kogia sima,Abreu et al. 2023,Physeter,Physeter simus,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Phocoenidae,Phocoena,Phocoena dioptrica,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Phocoenidae,Phocoena,Phocoena spinipinnis,Abreu et al. 2023,NA,NA,NA,native,NT,Aq,no,no,no,no,no,no,no
Artiodactyla,Physeteridae,Physeter,Physeter macrocephalus,Abreu et al. 2023,Physeter,Physeter catodon,IUCN,native,VU,Aq,no,no,no,no,no,no,no
Artiodactyla,Pontoporiidae,Pontoporia,Pontoporia blainvillei,Abreu et al. 2023,NA,NA,NA,native,VU,Aq,no,no,no,no,no,no,no
Artiodactyla,Tayassuidae,Dicotyles,Dicotyles tajacu,Abreu et al. 2023,Pecari,Pecari tajacu,Wilson & Reeder,native,LC,Te,yes,yes,yes,yes,yes,yes,no
Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,Abreu et al. 2023,NA,NA,NA,native,VU,Te,yes,yes,yes,yes,yes,yes,yes
Artiodactyla,Ziphiidae,Berardius,Berardius arnuxii,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Hyperoodon,Hyperoodon planifrons,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon densirostris,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon europaeus,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon grayi,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon hectori,Abreu et al. 2023,NA,NA,NA,native,DD,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon layardii,Abreu et al. 2023,Mesoplodon,Mesoplodon thomsoni,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Mesoplodon,Mesoplodon mirus,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,no
Artiodactyla,Ziphiidae,Ziphius,Ziphius cavirostris,Abreu et al. 2023,Hyperoodon,Hyperoodon capensis,IUCN,native,LC,Aq,no,no,no,no,no,no,no
Carnivora,Canidae,Atelocynus,Atelocynus microtis,Abreu et al. 2023,NA,NA,NA,native,NT,Te,yes,no,no,no,no,no,no
Carnivora,Canidae,Cerdocyon,Cerdocyon thous,Abreu et al. 2023,Dusicyon,Dusicyon thous,Wilson & Reeder,native,LC,Te,yes,yes,yes,yes,yes,yes,yes
Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,Abreu et al. 2023,NA,NA,NA,native,NT,Te,yes,yes,yes,yes,yes,yes,yes
Carnivora,Canidae,Lycalopex,Lycalopex gymnocercus,Abreu et al. 2023,Pseudalopex,Pseudalopex gymnocercus,Wilson & Reeder,native,LC,Te,no,yes,no,yes,yes,yes,yes
Carnivora,Canidae,Lycalopex,Lycalopex vetulus,Abreu et al. 2023,NA,NA,NA,native,NT,Te,no,no,yes,no,no,no,no
Carnivora,Canidae,Speothos,Speothos venaticus,Abreu et al. 2023,NA,NA,NA,native,NT,Te,yes,yes,yes,no,yes,no,no
Carnivora,Felidae,Herpailurus,Herpailurus yagouaroundi,Abreu et al. 2023,Puma,Puma yagouaroundi,Wilson & Reeder,native,LC,Te,yes,yes,yes,yes,yes,yes,no
Carnivora,Felidae,Leopardus,Leopardus braccatus,Abreu et al. 2023,Leopardus,Leopardus munoai,SBMZ,native,?,Te,no,no,yes,yes,yes,yes,yes
Carnivora,Felidae,Leopardus,Leopardus emiliae,Abreu et al. 2023,Leopardus,Leopardus tigrinus,Wilson & Reeder,native,VU,Te,yes,yes,yes,yes,yes,yes,no
Carnivora,Felidae,Leopardus,Leopardus geoffroyi,Abreu et al. 2023,NA,NA,NA,native,LC,Te,no,yes,no,yes,yes,yes,yes
Carnivora,Felidae,Leopardus,Leopardus guttulus,Abreu et al. 2023,Leopardus,Leopardus tigrinus,Wilson & Reeder,native,VU,Sc,no,yes,no,yes,yes,yes,no
Carnivora,Felidae,Leopardus,Leopardus munoai,Abreu et al. 2023,Leopardus,Leopardus braccatus,Wilson & Reeder,native,?,Te,no,no,no,no,yes,yes,no
Carnivora,Felidae,Leopardus,Leopardus pardalis,Abreu et al. 2023,NA,NA,NA,native,LC,Te,yes,yes,yes,yes,yes,yes,yes
Carnivora,Felidae,Leopardus,Leopardus tigrinus,Abreu et al. 2023,Leopardus,Leopardus guttulus,SBMZ,native,VU,Sc,yes,yes,yes,yes,yes,yes,yes
Carnivora,Felidae,Leopardus,Leopardus wiedii,Abreu et al. 2023,NA,NA,NA,native,NT,Sc,yes,yes,yes,yes,yes,yes,yes
Carnivora,Felidae,Panthera,Panthera onca,Abreu et al. 2023,Felis,Felis onca,IUCN,native,NT,Te,yes,yes,yes,yes,yes,yes,yes
Carnivora,Felidae,Puma,Puma concolor,Abreu et al. 2023,NA,NA,NA,native,LC,Te,yes,yes,yes,yes,yes,yes,yes
Carnivora,Mephitidae,Conepatus,Conepatus chinga,Abreu et al. 2023,NA,NA,NA,native,LC,Te,no,yes,yes,yes,yes,yes,yes
Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,Abreu et al. 2023,NA,NA,NA,native,LC,Te,yes,yes,yes,yes,no,no,no
Carnivora,Mustelidae,Eira,Eira barbara,Abreu et al. 2023,Mustela,Mustela barbara,IUCN,native,LC,Te,yes,yes,yes,yes,yes,yes,no
Carnivora,Mustelidae,Galictis,Galictis cuja,Abreu et al. 2023,NA,NA,NA,native,LC,Te,no,yes,yes,yes,yes,yes,yes
Carnivora,Mustelidae,Galictis,Galictis vittata,Abreu et al. 2023,Viverra,Viverra vittata,Wilson & Reeder,native,LC,Te,yes,yes,yes,yes,yes,no,no
Carnivora,Mustelidae,Lontra,Lontra longicaudis,Abreu et al. 2023,NA,NA,NA,native,NT,SA,yes,yes,yes,yes,yes,yes,yes
Carnivora,Mustelidae,Mustela,Mustela africana,Abreu et al. 2023,NA,NA,NA,native,LC,Te,yes,no,no,no,no,no,no
Carnivora,Mustelidae,Pteronura,Pteronura brasiliensis,Abreu et al. 2023,Pteronura,Pteronura sambachii,IUCN,native,EN,SA,yes,yes,yes,no,yes,no,no
Carnivora,Otariidae,Arctocephalus,Arctocephalus australis,Abreu et al. 2023,Arctophoca,Arctophoca australis,IUCN,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Otariidae,Arctocephalus,Arctocephalus gazella,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Otariidae,Arctocephalus,Arctocephalus tropicalis,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Otariidae,Otaria,Otaria flavescens,Abreu et al. 2023,Otaria,Otaria byronia,IUCN,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Phocidae,Hydrurga,Hydrurga leptonyx,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Phocidae,Leptonychotes,Leptonychotes weddellii,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Phocidae,Lobodon,Lobodon carcinophaga,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Phocidae,Mirounga,Mirounga leonina,Abreu et al. 2023,NA,NA,NA,native,LC,Aq,no,no,no,no,no,no,yes
Carnivora,Procyonidae,Bassaricyon,Bassaricyon alleni,Abreu et al. 2023,Bassaricyon,Bassaricyon beddardi,IUCN,native,LC,Ar,yes,no,no,no,no,no,no
Carnivora,Procyonidae,Nasua,Nasua nasua,Abreu et al. 2023,NA,NA,NA,native,LC,Te,yes,yes,yes,yes,yes,yes,yes
Carnivora,Procyonidae,Potos,Potos flavus,Abreu et al. 2023,NA,NA,NA,native,LC,Ar,yes,yes,yes,no,no,no,no
Carnivora,Procyonidae,Procyon,Procyon cancrivorus,Abreu et al. 2023,NA,NA,NA,native,LC,Sc,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Emballonuridae,Centronycteris,Centronycteris maximiliani,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,no,no,no,no,no
Chiroptera,Emballonuridae,Cormura,Cormura brevirostris,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Emballonuridae,Cyttarops,Cyttarops alecto,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,no,yes,no,no,no,no
Chiroptera,Emballonuridae,Diclidurus,Diclidurus albus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Emballonuridae,Diclidurus,Diclidurus ingens,Abreu et al. 2023,NA,NA,NA,native,DD,Vo,yes,no,no,no,no,no,no
Chiroptera,Emballonuridae,Diclidurus,Diclidurus isabella,Abreu et al. 2023,Diclidurus,Diclidurus isabellus,IUCN,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Emballonuridae,Diclidurus,Diclidurus scutatus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,no,no,no,no,no
Chiroptera,Emballonuridae,Peropteryx,Peropteryx kappleri,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Emballonuridae,Peropteryx,Peropteryx leucoptera,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Emballonuridae,Peropteryx,Peropteryx macrotis,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Emballonuridae,Peropteryx,Peropteryx pallidoptera,Abreu et al. 2023,NA,NA,NA,native,DD,Vo,yes,no,no,no,no,no,no
Chiroptera,Emballonuridae,Peropteryx,Peropteryx trinitatis,Abreu et al. 2023,NA,NA,NA,native,DD,Vo,yes,yes,no,yes,no,no,no
Chiroptera,Emballonuridae,Rhynchonycteris,Rhynchonycteris naso,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx bilineata,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx canescens,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx gymnura,Abreu et al. 2023,NA,NA,NA,native,DD,Vo,yes,no,no,no,no,no,no
Chiroptera,Emballonuridae,Saccopteryx,Saccopteryx leptura,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Furipteridae,Furipterus,Furipterus horrens,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Molossidae,Cynomops,Cynomops abrasus,Abreu et al. 2023,Molossops,Molossops abrasus,Wilson & Reeder,native,DD,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Molossidae,Cynomops,Cynomops greenhalli,Abreu et al. 2023,Molossops,Molossops greenhalli,IUCN,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Molossidae,Cynomops,Cynomops mastivus,Abreu et al. 2023,Cynomops,Cynomops abrasus,NCBI,native,DD,Vo,yes,no,no,yes,yes,no,no
Chiroptera,Molossidae,Cynomops,Cynomops milleri,Abreu et al. 2023,Cynomops,Cynomops paranus,Wilson & Reeder,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Molossidae,Cynomops,Cynomops planirostris,Abreu et al. 2023,Molossops,Molossops planirostris,IUCN,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Eumops,Eumops auripendulus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Molossidae,Eumops,Eumops bonariensis,Abreu et al. 2023,Promops,Promops bonairensis,IUCN,native,LC,Vo,yes,yes,yes,no,no,yes,no
Chiroptera,Molossidae,Eumops,Eumops chimaera,Abreu et al. 2023,NA,NA,NA,native,?,Vo,no,yes,no,no,no,no,no
Chiroptera,Molossidae,Eumops,Eumops dabbenei,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,no,yes,no,yes,no,no
Chiroptera,Molossidae,Eumops,Eumops delticus,Abreu et al. 2023,NA,NA,NA,native,DD,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Molossidae,Eumops,Eumops glaucinus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Eumops,Eumops hansae,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Molossidae,Eumops,Eumops maurus,Abreu et al. 2023,NA,NA,NA,native,DD,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Molossidae,Eumops,Eumops patagonicus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,no,yes,yes,yes,yes,yes,yes
Chiroptera,Molossidae,Eumops,Eumops perotis,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Eumops,Eumops trumbulli,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Molossidae,Molossops,Molossops neglectus,Abreu et al. 2023,NA,NA,NA,native,DD,Vo,yes,yes,no,no,no,no,no
Chiroptera,Molossidae,Molossops,Molossops temminckii,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,no,yes,no
Chiroptera,Molossidae,Molossus,Molossus aztecus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Molossus,Molossus coibensis,Abreu et al. 2023,Molossus,Molossus barnesi,IUCN,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Molossidae,Molossus,Molossus currentium,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,no,no,no,yes,no,no
Chiroptera,Molossidae,Molossus,Molossus fluminensis,Abreu et al. 2023,NA,NA,NA,native,?,Vo,no,yes,no,no,no,yes,no
Chiroptera,Molossidae,Molossus,Molossus molossus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Molossidae,Molossus,Molossus pretiosus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,no,no,yes,yes,yes,no,no
Chiroptera,Molossidae,Molossus,Molossus rufus,Abreu et al. 2023,Molossus,Molossus ater,IUCN,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Molossus,Molossus rufus,Abreu et al. 2023,Molossus,Molossus fluminensis,SBMZ,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Neoplatymops,Neoplatymops mattogrossensis,Abreu et al. 2023,NA,NA,NA,native,?,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Molossidae,Nyctinomops,Nyctinomops aurispinosus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,no,yes,yes,yes,no,no,no
Chiroptera,Molossidae,Nyctinomops,Nyctinomops laticaudatus,Abreu et al. 2023,Tadarida,Tadarida espiritosantensis,IUCN,native,LC,Vo,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Molossidae,Nyctinomops,Nyctinomops macrotis,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Promops,Promops centralis,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
Chiroptera,Molossidae,Promops,Promops nasutus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Molossidae,Tadarida,Tadarida brasiliensis,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Mormoopidae,Pteronotus,Pteronotus alitonus,Abreu et al. 2023,NA,NA,NA,native,?,Vo,yes,no,no,no,no,no,no
Chiroptera,Mormoopidae,Pteronotus,Pteronotus gymnonotus,Abreu et al. 2023,Pteronotus,Pteronotus suapurensis,IUCN,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Mormoopidae,Pteronotus,Pteronotus personatus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Mormoopidae,Pteronotus,Pteronotus rubiginosus,Abreu et al. 2023,Pteronotus,Pteronotus parnellii,Wilson & Reeder,native,LC,Vo,yes,no,yes,yes,yes,no,no
Chiroptera,Natalidae,Natalus,Natalus macrourus,Abreu et al. 2023,Natalus,Natalus espiritosantensis,Wilson & Reeder,native,NT,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Noctilionidae,Noctilio,Noctilio albiventris,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Noctilionidae,Noctilio,Noctilio leporinus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,yes,yes
Chiroptera,Phyllostomidae,Ametrida,Ametrida centurio,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Phyllostomidae,Anoura,Anoura caudifer,Abreu et al. 2023,Anoura,Anoura caudifera,IUCN,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Phyllostomidae,Anoura,Anoura geoffroyi,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus amplus,Abreu et al. 2023,NA,NA,NA,native,LC,,yes,no,no,no,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus anderseni,Abreu et al. 2023,Dermanura,Dermanura anderseni,IUCN,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus bogotensis,Abreu et al. 2023,Artibeus,Artibeus glaucus,Wilson & Reeder,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus bogotensis,Abreu et al. 2023,Dermanura,Dermanura bogotensis,NCBI,native,LC,Vo,yes,no,no,no,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus cinereus,Abreu et al. 2023,Dermanura,Dermanura cinerea,IUCN,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus cinereus,Abreu et al. 2023,Lasiurus,Lasiurus cinereus,Wilson & Reeder,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus concolor,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,no,yes,yes,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus fimbriatus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,no,yes,yes,yes,yes,yes,yes
Chiroptera,Phyllostomidae,Artibeus,Artibeus gnoma,Abreu et al. 2023,Artibeus,Artibeus gnomus,Wilson & Reeder,native,LC,Vo,yes,yes,yes,yes,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus lituratus,Abreu et al. 2023,Artibeus,Artibeus intermedius,IUCN,native,LC,Vo,yes,yes,yes,yes,yes,yes,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus obscurus,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,no,no,no,no
Chiroptera,Phyllostomidae,Artibeus,Artibeus planirostris,Abreu et al. 2023,NA,NA,NA,native,LC,Vo,yes,yes,yes,yes,yes,no,no
